,dPSI_iPSC_1755497_10x,dPSI_iPSC_1755497_10x_bridge,dPSI_iPSC_1755497_3x,dPSI_iPSC_1755497_3x_bridge,dPSI_iPSC_2006152_10x,dPSI_iPSC_2006152_10x_bridge,dPSI_iPSC_2006152_3x,dPSI_iPSC_2006152_3x_bridge,dPSI_iPSC_2189972_10x,dPSI_iPSC_2189972_3x,dPSI_iPSC_2194943_10x,dPSI_iPSC_2194943_3x,dPSI_iPSC_2195127_10x,dPSI_iPSC_2195127_3x,dPSI_iPSC_2195327_10x,dPSI_iPSC_2195327_3x,dPSI_iPSC_2197294_10x,dPSI_iPSC_2197294_3x,dPSI_iPSC_DMSO_bridge,dPSI_NGN2_1755497_10x,dPSI_NGN2_1755497_3x,dPSI_NGN2_2006152_10x,dPSI_NGN2_2006152_3x,dPSI_NGN2_2189972_10x,dPSI_NGN2_2189972_3x,dPSI_NGN2_2194943_10x,dPSI_NGN2_2194943_3x,dPSI_NGN2_2195127_10x,dPSI_NGN2_2195127_3x,dPSI_NGN2_2195327_10x,dPSI_NGN2_2195327_3x,dPSI_NGN2_2197294_10x,dPSI_NGN2_2197294_3x,dPSI_Sy5Y_1755497_10x,dPSI_Sy5Y_1755497_10x_bridge,dPSI_Sy5Y_1755497_3x,dPSI_Sy5Y_1755497_3x_bridge,dPSI_Sy5Y_2006152_10x,dPSI_Sy5Y_2006152_10x_bridge,dPSI_Sy5Y_2006152_3x,dPSI_Sy5Y_2006152_3x_bridge,dPSI_Sy5Y_2189972_10x,dPSI_Sy5Y_2189972_3x,dPSI_Sy5Y_2194943_10x,dPSI_Sy5Y_2194943_3x,dPSI_Sy5Y_2195127_10x,dPSI_Sy5Y_2195127_3x,dPSI_Sy5Y_2195327_10x,dPSI_Sy5Y_2195327_3x,dPSI_Sy5Y_2197294_10x,dPSI_Sy5Y_2197294_3x,dPSI_Sy5Y_DMSO_bridge,minpadj_maxPdPSI_iPSC_1755497_10x,minpadj_maxPdPSI_iPSC_1755497_10x_bridge,minpadj_maxPdPSI_iPSC_1755497_3x,minpadj_maxPdPSI_iPSC_1755497_3x_bridge,minpadj_maxPdPSI_iPSC_2006152_10x,minpadj_maxPdPSI_iPSC_2006152_10x_bridge,minpadj_maxPdPSI_iPSC_2006152_3x,minpadj_maxPdPSI_iPSC_2006152_3x_bridge,minpadj_maxPdPSI_iPSC_2189972_10x,minpadj_maxPdPSI_iPSC_2189972_3x,minpadj_maxPdPSI_iPSC_2194943_10x,minpadj_maxPdPSI_iPSC_2194943_3x,minpadj_maxPdPSI_iPSC_2195127_10x,minpadj_maxPdPSI_iPSC_2195127_3x,minpadj_maxPdPSI_iPSC_2195327_10x,minpadj_maxPdPSI_iPSC_2195327_3x,minpadj_maxPdPSI_iPSC_2197294_10x,minpadj_maxPdPSI_iPSC_2197294_3x,minpadj_maxPdPSI_iPSC_DMSO_bridge,minpadj_maxPdPSI_NGN2_1755497_10x,minpadj_maxPdPSI_NGN2_1755497_3x,minpadj_maxPdPSI_NGN2_2006152_10x,minpadj_maxPdPSI_NGN2_2006152_3x,minpadj_maxPdPSI_NGN2_2189972_10x,minpadj_maxPdPSI_NGN2_2189972_3x,minpadj_maxPdPSI_NGN2_2194943_10x,minpadj_maxPdPSI_NGN2_2194943_3x,minpadj_maxPdPSI_NGN2_2195127_10x,minpadj_maxPdPSI_NGN2_2195127_3x,minpadj_maxPdPSI_NGN2_2195327_10x,minpadj_maxPdPSI_NGN2_2195327_3x,minpadj_maxPdPSI_NGN2_2197294_10x,minpadj_maxPdPSI_NGN2_2197294_3x,minpadj_maxPdPSI_Sy5Y_1755497_10x,minpadj_maxPdPSI_Sy5Y_1755497_10x_bridge,minpadj_maxPdPSI_Sy5Y_1755497_3x,minpadj_maxPdPSI_Sy5Y_1755497_3x_bridge,minpadj_maxPdPSI_Sy5Y_2006152_10x,minpadj_maxPdPSI_Sy5Y_2006152_10x_bridge,minpadj_maxPdPSI_Sy5Y_2006152_3x,minpadj_maxPdPSI_Sy5Y_2006152_3x_bridge,minpadj_maxPdPSI_Sy5Y_2189972_10x,minpadj_maxPdPSI_Sy5Y_2189972_3x,minpadj_maxPdPSI_Sy5Y_2194943_10x,minpadj_maxPdPSI_Sy5Y_2194943_3x,minpadj_maxPdPSI_Sy5Y_2195127_10x,minpadj_maxPdPSI_Sy5Y_2195127_3x,minpadj_maxPdPSI_Sy5Y_2195327_10x,minpadj_maxPdPSI_Sy5Y_2195327_3x,minpadj_maxPdPSI_Sy5Y_2197294_10x,minpadj_maxPdPSI_Sy5Y_2197294_3x,minpadj_maxPdPSI_Sy5Y_DMSO_bridge
HTT,0.11,0.662177563001632,0.104829494688596,-0.105197460219768,0.525760481536331,0.600867260941735,0.0987000838132672,-0.192872288052283,0.134,-0.233382123513235,0.133,-0.110836203829425,0.549951452312963,-0.193582372532258,0.557080017251854,-0.272201528541067,-0.44629371934468,-0.156311441282823,-0.00674068606606241,0.253,-0.408525332780387,0.155,-0.27888256838621,-0.13,0.0655802027622713,0.139,0.0614433004071591,0.116,-0.202237829040248,0.144,-0.21112564095733,0.147,-0.24849327534456,0.131114308628506,0.125,0.171261684749223,-0.386714548929272,0.133,0.12,0.265870805138118,0.346768310516542,0.614493795783832,-0.258931995274553,-0.315761074664622,-0.165335603980902,0.517225834246885,0.115,0.592810998587191,0.421577078941294,0.113,0.0915432015895156,-0.00401654600835496,0.000615519971469,5.58323540777351e-06,0.557289828319675,0.539798020313675,0.00254980745914192,9.37052221620382e-07,0.503264471857798,0.997946173047229,1.49050403082e-05,0.999980391103317,1.0631344016e-07,0.581034414471479,0.00189446103746499,0.995656447905373,0.002422519274734,0.999999815348896,0.99999999999995,0.921788592273526,9.67554148842366e-05,0.000648625934103,0.999999826781912,0.00141947788258,0.999968411695634,0.891474687512,0.305239151413587,0.00340724781698,0.277198912401568,0.936772351732,0.977632056559246,3.17377086103e-05,0.984911058216593,5.0714439125e-05,0.999338420748956,0.226837456860402,8.07209302181e-08,0.0760827875352199,0.999999999982339,8.69533216723e-06,0.000147095033041,0.142097466094216,0.0249706600519116,0.000852545413349365,0.999986750397156,0.999999986754261,0.963884168532418,0.999999999999979,1.00733054812e-06,1,0.00785326576444483,0.00147316965076,0.449912335649779,0.000438830957083669
