,SH_BIO_2196772_10x_vs_SH_Risdiplam_10x,SH_BIO_2207180_10x_vs_SH_Risdiplam_10x,SH_BIO_2178782_10x_vs_SH_Risdiplam_10x,SH_BIO_2196895_10x_vs_SH_Risdiplam_10x,SH_BIO_2197306_10x_vs_SH_Risdiplam_10x,SH_BIO_2204984_10x_vs_SH_Risdiplam_10x,SH_BIO_2199562_10x_vs_SH_Risdiplam_10x,SH_BIO_2196772_3x_vs_SH_Risdiplam_3x,SH_BIO_2207180_3x_vs_SH_Risdiplam_3x,SH_BIO_2178782_3x_vs_SH_Risdiplam_3x,SH_BIO_2196895_3x_vs_SH_Risdiplam_3x,SH_BIO_2197306_3x_vs_SH_Risdiplam_3x,SH_BIO_2204984_3x_vs_SH_Risdiplam_3x,SH_BIO_2199562_3x_vs_SH_Risdiplam_3x,SH_BIO_2196772_3x_vs_SH_DMSO,SH_BIO_1949634_3x_vs_SH_DMSO,SH_BIO_2207180_3x_vs_SH_DMSO,SH_BIO_2178782_3x_vs_SH_DMSO,SH_BIO_2196895_3x_vs_SH_DMSO,SH_BIO_2197306_3x_vs_SH_DMSO,SH_BIO_2204984_3x_vs_SH_DMSO,SH_BIO_2199562_3x_vs_SH_DMSO,SH_BIO_2196772_10x_vs_SH_DMSO,SH_BIO_1949634_10x_vs_SH_DMSO,SH_BIO_2207180_10x_vs_SH_DMSO,SH_BIO_2178782_10x_vs_SH_DMSO,SH_BIO_2196895_10x_vs_SH_DMSO,SH_BIO_2197306_10x_vs_SH_DMSO,SH_BIO_2204984_10x_vs_SH_DMSO,SH_BIO_2199562_10x_vs_SH_DMSO
RFX3-AS1,1.70803342017289,NA,1.56342776184181,NA,NA,NA,1.5626166560639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98542306096874,NA,NA,NA,1.76471476817803,2.46670397378991,NA,NA,2.32893660326657,1.88025398218245,1.81686493864806,2.05001868585309,2.32526979968519
NPR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599268799675921,NA,NA,0.717855197019883,NA,NA,NA,0.594803427578663
TOMM5,NA,NA,NA,NA,NA,0.620933904888428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.670787978236468,NA,NA,NA,NA,NA,NA
GNAQ,-1.57261431636437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81460134693459,NA,NA,-1.23678584095451,NA,NA,NA,-1.25366402369392
CDK20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.920457415502676,NA,NA,NA,NA,NA,NA,NA
CCDC180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54636016296066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRAF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3121793780272,1.80156740400043,NA,NA,1.63528883718676,1.47190800665131,1.17740872758929,1.45101667261496,1.7613664166453
GARNL3,-0.972978857066189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.978713500631236,NA,NA,NA,NA,NA,NA,NA
ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.618519466838451,NA,NA,NA,NA,NA,NA,NA
COL5A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.586558641791267
CCDC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.899009589283742,NA,NA,-0.830007031002346,NA,NA,NA,-0.895850696482032
KIAA1217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.755650471427878,NA,NA,NA,NA,NA,NA,-0.783951606056325
WAC-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.816909502346008,NA,NA,-0.796796843555702,NA,NA,NA,NA
TET1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.834267598575067,NA,NA,NA,NA,NA,NA,NA
ZMIZ1-AS1,1.96423778027648,NA,NA,NA,NA,1.8927120269929,1.66024729203486,NA,NA,NA,NA,NA,NA,1.57169087932247,NA,NA,NA,NA,NA,NA,NA,1.95665313163764,2.47426686811029,NA,NA,1.89446101574469,1.52348308975363,1.91510576357262,2.40201995811054,2.1789470360588
ANXA11,-0.776922217543884,NA,NA,NA,NA,NA,-0.596049052907439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.692595740989268,NA,NA,NA,NA,NA,NA,NA
MMS19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.728319079337677,NA,NA,NA,NA,NA,NA,NA
LOXL4,-0.932936112225488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.892320042944652,NA,NA,NA,NA,NA,NA,NA
PRLHR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.955918312343654,NA,NA,NA,NA,NA,NA,NA
FANK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987124704605697,NA,NA,1.13534341575242,NA,1.02806051654506,NA,NA,1.22125873537409,NA,1.11326386458041,1.01589895507797,1.26292871387105
ADAM12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.858705725647709,NA,NA,NA,NA,NA,NA,NA
DENND5A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10982357869291,-1.24355689694085,NA,NA,NA,NA,NA,NA
BTBD10,-0.8843932901468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07159095696689,NA,NA,NA,NA,NA,NA,-0.682603221948293
BDNF-AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.764559887643986
ELP4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.886656257205234,NA,NA,NA,NA,NA,NA,NA
CHRM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.620016268669256,NA,NA,NA,NA
DNAJB13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34155570725971,NA,2.86751356439311,NA,NA,NA,NA
B3GNT6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01646024780509,5.22511517707445,NA,5.25258635685611,NA,NA,NA,NA
DLG2,-1.38054277446464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47518483558009,NA,NA,NA,NA,NA,NA,NA
SYTL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07194175041923,NA,NA,1.70598072052241,NA,NA,NA,1.12730486445836
VSTM5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772215454949489,NA,0.751858947462297,NA,NA,NA,NA,NA,NA,0.789301980850546
PIWIL4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4112791942145,NA,NA,NA,NA
AP001830.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35293672090435,2.5105436507103,2.34483106260922,2.30756283959175,NA,2.21962906199757,2.41527430075705,NA,2.81901672245548,2.20441485557187
RDX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.641331723570498,NA,NA,NA,NA,NA,NA,NA
SPA17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67861881969151,NA,NA,NA,NA,NA,0.613843115610777,0.608982883364851
CCDC15-DT,NA,NA,NA,NA,NA,-1.63245243663963,-1.32415161841503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00253026637125,NA,1.92557135144573,NA,NA,NA,NA
TP53AIP1,3.11472214111897,NA,3.11968039604728,NA,NA,NA,3.00949123485839,NA,NA,NA,NA,NA,NA,3.17541242263416,NA,NA,NA,3.40579604124222,NA,NA,NA,3.60593386628148,4.21491229874978,NA,NA,4.21055568447103,NA,3.60339337331291,2.85670904191727,4.11015618572833
AP000844.2,NA,NA,NA,NA,NA,NA,NA,NA,-2.44521933819835,NA,NA,NA,NA,NA,3.79241748732973,NA,NA,4.12227498071547,NA,4.13303872023031,NA,NA,4.37228424780283,4.15241944258214,NA,3.72043344592798,4.07818208015749,4.12744018985449,NA,3.53489564861645
AKAP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52406294979068,NA,NA,NA,NA,NA,NA,NA,1.33125206549154,1.58702841152033,NA,1.45220466522582,NA,1.7039927403203,1.41150500385945,1.64590105246507
AC008115.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24667897413938,NA,NA,NA,NA,NA,NA,NA
ASIC1,-1.46658736268833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65926550055534,NA,NA,NA,NA,NA,NA,NA
GALNT6,NA,NA,NA,NA,NA,NA,-0.601094352495353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.599911957163366
ACVRL1,-0.838065776280449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.831806564851421,NA,NA,NA,NA,NA,-0.78559598311699,-0.758631227424346
HOTAIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.589683201862587,NA
MMP19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75851144506349,NA,3.90695127711885,NA,NA,NA,NA
APPL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.604990734984848,NA,NA,NA,NA,NA,NA,NA
CRYL1,-1.09113496812806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.918014075550104,NA,NA,NA,NA,NA,NA,NA
TUSC8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72946492548803
SPRYD7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.873556604486139,NA,NA,-0.585011515723921,NA,-0.587009747891097,-0.641790004945608,-0.715906620877013
DIAPH3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86556462177828,NA,NA,-1.23291707225587,NA,NA,-1.26058084271474,-1.44901507997037
RAB2B,-1.08957160769903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55164362034797,NA,NA,NA,NA,NA,NA,NA
LINC00639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.954088104442298
TEX21P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7219064290651,NA,NA,2.86454214430072,NA,NA,NA,2.68582772361705,3.67971203903545,3.16818345423219,NA,3.1725972061823,3.4007749404659,3.41971579721125,3.09525680879202,3.09455628637861
AL161756.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57388411483818,NA,NA,NA,2.54881567779182,3.58199838803461,2.88715323657903,NA,3.04295087182137,3.1871642946494,3.34329499204684,3.05686622044292,2.93277557793026
GALC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.20695371188339,-1.54665580509021,NA,NA,NA,NA,NA,NA
ADAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.729221584132724,NA,NA,NA,NA,NA,NA,NA
ADAMTS17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00590949544761,NA,NA,-1.05983706909068,NA,NA,NA,-1.03528322403469
WFIKKN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10077052385623,NA,NA,NA,NA,NA,NA
FBXL16,-0.617026149793305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HCFC1R1,-0.678784219033181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PDXDC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15548341315591,-3.33356524374835,NA,NA,-1.61621060455831,NA,-2.45162688267232,-2.36700665734521,-2.70277064772934
LYRM1,0.606116162584331,NA,NA,NA,NA,NA,0.5851994133745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595987112300493,NA,NA,NA,NA,NA,NA,NA
SLC7A6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.934524859238319,-0.732962963898252,NA,-0.779018757288201,NA,-0.752905635107939,-0.795823642436706,-0.848644095471377
CRISPLD2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.971490664026888,NA,NA,NA,NA,NA,-0.896935486596088,NA
SERPINF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.641661372970557,NA,NA,NA,NA,NA,NA,NA
ALOXE3,NA,NA,NA,NA,NA,1.79981230828381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCO1,-0.717349401597982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1085697174533,NA,NA,-0.736132712563369,NA,NA,-0.879964133092518,-0.682787853095405
NOS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67546106752342,NA,NA,0.735156255757559,NA,NA,0.631571018576072,0.899855195437638,0.942224454466096,0.610756714931147,NA,0.865688811279708,0.799226637779114,0.874651644886706,0.934796666057994,0.956071741841508
PIPOX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.696318143892905,NA,NA,NA,NA,NA,NA,-0.654628193477902
MYO1D,-0.856543846189343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.878306067161004,NA,NA,NA,NA,NA,NA,NA
CASC3,-0.644135211060428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73726435713379,NA,NA,NA,NA,NA,NA,NA
LINC02210,-1.02373178424346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10089996072989,NA,NA,NA,NA,NA,NA,-0.813607213496444
OSBPL7,-0.788882089172229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.695479641529764,NA,NA,NA,NA,NA,NA,NA
COPZ2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642229735211322,NA,NA,0.732859085090307,NA,NA,NA,0.718493374930321
RNFT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59630140627224,NA,NA,0.610042780804465,NA,NA,NA,NA
C1QTNF1-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.689075357549512,NA,NA,NA,NA,NA,NA,-0.735353339556888
AC124319.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.50334567929039,NA,NA,NA,NA,NA,NA
RBBP8,-0.703349785726402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.80042811703645,NA,NA,NA,NA,NA,NA,NA
DHFRP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92206373734068,NA,NA,NA,NA,NA,NA,-1.81685362583889
FHOD3,-1.98177290614381,NA,NA,NA,NA,-1.63576340341893,-1.75076790891799,NA,NA,NA,NA,NA,NA,-1.7646836845554,NA,NA,NA,NA,NA,NA,NA,-1.84081126939424,-2.22460432201019,NA,NA,NA,NA,NA,-1.88279430684456,-1.99808487897585
KDSR,-1.4027919274666,NA,NA,NA,NA,-1.12433946171865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.71694478184299,NA,NA,-1.0255497487132,NA,-1.04827298611761,-1.45024088810188,-1.29027303641754
AC006538.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62546700072449,2.06001785715531,NA,1.8043482514969,NA,NA,NA,NA
GDF15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11662952218449,NA,NA,NA,1.18939010406166
FBL,NA,NA,NA,NA,NA,-0.657791607081191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.71323936313885,NA,NA,-0.636838322039132,NA,NA,-0.808372042834133,-0.694652192795908
C19orf47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.731021718546226,NA,NA,-0.698072711540277,NA,NA,NA,-0.692574100757327
CNFN,-1.47764532872828,NA,NA,NA,NA,NA,-1.34249481290924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06078585837605,NA,NA,-1.42173962907626,NA,-1.71814282828851,-1.47772797833118,-1.9262342686493
STRN4,-0.671701532004163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RASIP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22335840617672,NA,NA,1.07045409471725,1.15227386292425,NA,1.10484666966544,NA
ZNF837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54330107398172,NA,NA,1.68752663118858,NA,NA,1.51384093089036,1.74453649683972,2.14452580044189,1.45366047766268,NA,1.73235728331598,1.824431365456,1.92566564538885,2.00436841963127,1.96231165154822
MZF1-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00678372185833,NA,NA,0.921046063225655,NA,NA,NA,1.13876995409346
SNAP25-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54405176288938,NA,NA,1.40079489428592,NA,1.20812161915176,NA,1.64400105529012,2.02544340978511,1.49717130136835,NA,1.74059654454866,1.63784062054626,1.60081464205291,1.52595218459566,1.84988396210555
XRN2,-2.03265112267037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56834848537019,NA,NA,NA,NA,NA,NA,-2.18502630079155
PIGU,-0.635760494698975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.80263903141219,NA,NA,-0.614478121788737,NA,NA,NA,-0.601433844583978
VSTM2L,-0.662690167299073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05978873919022,NA,NA,-0.673706115362548,NA,NA,-0.85754793272337,-0.882058123417675
ZNF831,1.63466818503033,NA,NA,NA,NA,NA,NA,2.30961025400114,NA,NA,NA,NA,NA,2.90929619557793,NA,NA,NA,NA,NA,NA,NA,5.6509205691946,6.58611255754474,NA,NA,5.98508665544231,5.56379020931437,5.88833992651806,6.35271006795822,6.14703220757319
PITPNB,-2.98477661918831,NA,NA,NA,NA,-2.57470432736529,-2.33484481488437,NA,NA,NA,NA,NA,NA,-2.26996686434227,NA,NA,NA,NA,NA,NA,NA,NA,-3.482656008825,NA,NA,-2.03929546496901,NA,NA,-3.07641268661608,-2.84849268810954
TIMP3,NA,NA,NA,NA,NA,NA,-0.686367372542306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.619479191058701,NA,NA,NA,NA,NA,NA,-0.770318411713165
TPTEP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10441818330072,1.20571324401696,NA,0.957958096819006,1.0233187418455,NA,NA,NA
L3MBTL2,-1.00627203176329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.993300830927164,NA,NA,-0.804306234931267,NA,NA,NA,NA
TSPAN7,NA,2.16235511117514,NA,NA,NA,1.92103486866606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36663256833827,NA,NA,NA,NA,NA,NA,NA
USP27X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.999575121611736,NA,NA,NA,NA,NA,NA,NA
AC005052.2,NA,NA,NA,NA,NA,NA,NA,1.14407115776524,NA,NA,NA,NA,1.25763918787547,1.44971616494808,1.94927427362503,NA,NA,1.5992810081521,NA,NA,2.06105443901961,2.24792350191492,2.24167065600632,1.67832370569082,NA,1.47976592365392,1.93808029205541,1.85693201964192,2.34673718439629,2.1900505098584
TMLHE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.627195034782714,NA,NA,NA,NA,NA,NA,NA
