,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,Algorithem.x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,Algorithem.y,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,Algorithem.x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,Algorithem.y,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,Algorithem.x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x,Algorithem.y
VSIG10,0.657344155511,-0.397,rmats,NA,NA,NA,0.19997765082,-0.379,rmats,0.175664770574,-0.108,rmats,0.941386400612,-0.057,rmats,NA,NA,NA
VSTM4,0.763252478186361,0.0407308782670215,leafcutter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943256867772792,0.0184816489469898,leafcutter
VTA1,0.941444443744429,0.0292046660378135,leafcutter,0.84327600607348,0.0387581809183216,leafcutter,0.775492959122943,0.025980062143869,leafcutter,NA,NA,NA,0.887389703511444,0.0198921196813365,leafcutter,0.98448684578251,0.0203511223633271,leafcutter
VTI1A,0.993057594130743,0.0256030242006581,leafcutter,0.982812105998967,0.0177871715013516,leafcutter,0.983560181254368,0.0312741600767788,leafcutter,0.993272592100996,-0.0120691309111474,majiq,0.985336331206093,0.0542065531468791,leafcutter,0.998522036950795,-0.0246770848921724,majiq
VTI1B,0.964835168473096,-0.0120399029794069,leafcutter,0.204552832725,0.016,rmats,0.194843314722,0.028,rmats,0.999945672590728,-0.0142523132575884,majiq,0.995737098052647,0.0150994049503472,leafcutter,0.999869770332149,-0.0187230644626321,majiq
VWCE,0.521505776271,-0.086,rmats,0.370982367358,-0.07,rmats,0.408518629272,-0.11,rmats,0.641426414115,0.218,rmats,0.130488769976,-0.186,rmats,0.0202967642391,-0.267,rmats
WAC,0.205488099347,0.015,rmats,0.1330900327,-0.076,rmats,0.403151699902,-0.016,rmats,0.806645438584,0.011,rmats,0.147751332362,0.019,rmats,0.0964811317887,-0.02,rmats
WAPL,0.823813473056332,0.0735741135851145,leafcutter,0.74296112226185,0.0730350844404374,leafcutter,0.501903448804148,0.127210605541382,leafcutter,0.8744373392279,0.0962963708898209,leafcutter,0.845767777737781,0.0989241590935314,leafcutter,0.852884210072121,0.160334323103161,leafcutter
WARS,0.687513727523,-0.042,rmats,0.329422732285,0.081,rmats,0.908306916136004,0.0340054032062509,leafcutter,0.999738638671454,-0.017691872491147,majiq,0.727703677625,0.058,rmats,0.80735314574,-0.062,rmats
WARS2,0.899684086440315,0.0196738832265456,leafcutter,0.751763122621622,0.0353577955902107,leafcutter,0.51416418458826,0.0320481828470945,leafcutter,0.957463847691424,0.0389826819737476,leafcutter,0.165574431403,0.07,rmats,0.28720330789,0.06,rmats
WASF1,0.0460066928204,0.288,rmats,0.724244565299,0.1,rmats,0.627979281016,0.198,rmats,0.977900954593925,0.0226628586742115,leafcutter,0.281678230747,0.246,rmats,0.994117118658104,0.0307444679293653,leafcutter
WASF3,0.532490277963,-0.106,rmats,0.87763059347169,0.0224066223799284,leafcutter,0.395813266502,-0.055,rmats,0.8744373392279,0.0346313318073178,leafcutter,0.845767777737781,0.0522479331365428,leafcutter,0.655059100506735,0.0658388329630366,leafcutter
WASH2P,0.999156585029671,-0.0268492610183761,majiq,0.999565234217744,-0.0157067884114551,majiq,0.997564089920991,0.0209559995160823,majiq,0.999204308114238,-0.0218846065786039,majiq,0.999077400315066,-0.0288859678787873,majiq,0.997001759372666,-0.0393500627561487,majiq
WASH3P,0.855257652465861,0.027209715980989,leafcutter,0.525083171948787,0.117315432105693,leafcutter,0.217154118424627,0.148234960755424,leafcutter,0.976559795386198,0.0889331135330726,leafcutter,0.845767777737781,0.146670086149624,leafcutter,0.722701260372001,0.144222524557629,leafcutter
WASH5P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983414451122,-0.205,rmats
WASH6P,0.998110288590394,0.0307434152127868,majiq,0.00171036912364,0.362,rmats,0.523469430849,-0.052,rmats,0.995937577303186,-0.020187507512042,majiq,0.595358978073,-0.095,rmats,0.0117486287403,0.178,rmats
WASH7P,0.99616846630988,-0.0199501986309206,majiq,0.999760894268667,-0.0270676123307924,majiq,0.993497836166742,-0.0442153173661957,majiq,0.996524290173972,-0.0302756553756253,majiq,0.997187705630256,-0.02942405117317,majiq,0.996240385411339,-0.0172623508870516,majiq
WASHC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999988175881852,-0.0126397873365847,majiq,NA,NA,NA,NA,NA,NA
WASHC2A,0.998476035681693,-0.0299787613642621,majiq,0.848512762232232,0.0251039559522963,leafcutter,0.999125946869998,-0.0265593503599871,majiq,0.999223759147397,-0.0249271139926953,majiq,0.988587662860306,0.0156002895129215,leafcutter,0.999254513129985,-0.0219122624029018,majiq
WASHC2C,0.949955351779192,0.0164345013641271,leafcutter,0.732129503396884,0.0601970097745019,leafcutter,0.274206509113741,0.123306834739259,leafcutter,0.8744373392279,0.0296213292888169,leafcutter,0.772586969033165,0.0760097025357556,leafcutter,0.9423901968937,0.0172267163841304,leafcutter
WASHC3,0.856879157261616,0.0179999263353346,leafcutter,0.609497800843335,0.0296238308445709,leafcutter,0.605624849315364,0.0373122383139783,leafcutter,0.999802331124547,-0.0137573392660024,majiq,0.845767777737781,0.0205913295267253,leafcutter,0.857948497281407,0.0326948034960807,leafcutter
WASHC4,0.418406733561,0.035,rmats,0.0406553630291,0.075,rmats,0.25691691663886,0.157708525057629,leafcutter,0.91708839351838,0.0381140740951972,leafcutter,0.0201938908656,0.08,rmats,0.722001326010782,0.0202047372828512,leafcutter
WASHC5,0.856184608817797,0.0575563415865502,leafcutter,0.841343843133496,0.0221347766367125,leafcutter,0.310206074231474,0.0454332393289272,leafcutter,0.999287372286401,-0.0286149993504116,majiq,0.999012893412615,0.0117845455352228,leafcutter,0.165025748250962,0.157961563033892,leafcutter
WBP1,0.328302982153,0.084,rmats,0.495963709388,-0.126,rmats,0.338070387746,0.129,rmats,0.990437721500833,-0.0152192702770624,majiq,0.595358978073,-0.071,rmats,0.617184881227,0.126,rmats
WBP2,0.816310935287541,0.017793531101562,leafcutter,NA,NA,NA,NA,NA,NA,0.940796578944408,-0.0109883031724953,leafcutter,NA,NA,NA,NA,NA,NA
WBP4,0.576327875732794,0.0458032195651816,leafcutter,0.63153770808117,0.0185947509483898,leafcutter,0.253808907531853,0.0458008534635135,leafcutter,0.880044017290265,0.0185950983185936,leafcutter,0.859731641857861,0.0185946103787635,leafcutter,0.759335198988203,0.0185948128791802,leafcutter
WBSCR16,0.911146340605976,0.0162872736714067,leafcutter,0.99997728281254,-0.0141984185279394,majiq,0.871718202863789,0.0315614020702747,leafcutter,0.999243356647851,-0.0192196546368824,majiq,0.845767777737781,0.0711296165059324,leafcutter,0.982828348364111,0.0172110441127067,leafcutter
WBSCR22,0.763252478186361,0.0221439807317612,leafcutter,0.882023214140084,0.0175902009639171,leafcutter,0.541175932909,-0.334,rmats,0.937960983990252,0.0214653819769755,leafcutter,0.211196760976,-0.409,rmats,0.35700322653,-0.021,rmats
WBSCR27,NA,NA,NA,0.00771221558547,0.382,rmats,0.742393204232,-0.264,rmats,NA,NA,NA,0.041534500938,0.295,rmats,NA,NA,NA
WDFY1,0.850102475463046,0.0412215300214688,leafcutter,0.999999999732449,-0.0100073708655863,majiq,0.291106077177,-0.081,rmats,0.69718177133,-0.077,rmats,0.894008617537,-0.069,rmats,0.999999184917531,-0.0133468188393165,majiq
WDFY2,0.950248953209405,0.0244179632415845,leafcutter,0.91865595980764,0.0198257835849531,leafcutter,0.514472617990777,0.147666212816318,leafcutter,0.91708839351838,0.114925897849801,leafcutter,0.959029205300415,0.0801860762079191,leafcutter,0.998555857518123,0.0236665861385159,majiq
WDFY3,0.70084758087288,0.0947491954793725,leafcutter,0.633785638206363,0.0848475991067764,leafcutter,0.00883343687576,0.12,rmats,0.0588511922918,0.109,rmats,0.741586726598,0.051,rmats,0.960447896537936,0.0618181658461308,leafcutter
WDHD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824326438853,-0.05,rmats
WDR1,0.999998725504968,-0.0158912489671507,leafcutter,0.868189017140689,-0.0100343076859895,leafcutter,0.932359957145101,0.0137977820373807,leafcutter,NA,NA,NA,0.900662827070578,0.0201071352734349,leafcutter,NA,NA,NA
WDR11,0.730224932860793,0.0260446684850045,leafcutter,0.507384369912047,0.0194130072127953,leafcutter,0.566326971359447,0.0588742968267697,leafcutter,0.8744373392279,0.0482254224735297,leafcutter,0.845767777737781,0.0513419461799571,leafcutter,0.908836005471614,0.0631199443580098,leafcutter
WDR12,0.999859788750713,0.0179058399465879,majiq,NA,NA,NA,0.999950362709002,0.0122704431107639,majiq,NA,NA,NA,NA,NA,NA,NA,NA,NA
WDR13,0.924981902357628,0.0490955608265319,leafcutter,0.693643775645279,0.0132375484621689,leafcutter,0.923752344483351,0.012975633519127,majiq,0.922267731552669,0.0471048448174289,leafcutter,0.982054910983147,0.0346095260475603,leafcutter,0.988288085518028,-0.0395946250439383,majiq
WDR18,0.881143593063968,0.0770322640045835,leafcutter,0.612711775832743,0.0199494573776378,leafcutter,0.124188096303,0.045,rmats,0.113505263685,0.051,rmats,0.999885068257879,-0.0326771527799689,majiq,0.951763493976,-0.013,rmats
WDR19,0.752176887359983,0.0269299440108754,leafcutter,0.572606029309098,0.0211356532266275,leafcutter,0.486499699878749,0.0152474122953596,leafcutter,0.711643596702,0.044,rmats,0.845767777737781,0.0211355404597738,leafcutter,0.698013039416113,0.015247298306486,leafcutter
WDR20,0.715005461564,-0.098,rmats,0.863153456113332,0.064655980313661,leafcutter,0.608372612020465,0.0455924343665281,leafcutter,0.917566563517082,0.0352132193647268,leafcutter,0.998602983867976,0.0333934242508379,leafcutter,0.925148561131947,0.0337341926535709,leafcutter
WDR24,NA,NA,NA,0.0212688598888,-0.127,rmats,0.207142397462,-0.102,rmats,NA,NA,NA,0.870179786546,-0.079,rmats,0.927325590285,-0.068,rmats
WDR25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0341087441686,0.176,rmats,NA,NA,NA,NA,NA,NA
WDR26,0.308098324172,0.096,rmats,0.151385997972,0.097,rmats,0.6603266343,-0.053,rmats,0.420227779707,0.029,rmats,0.639877562061,0.094,rmats,0.722001326010782,0.0373976507599007,leafcutter
WDR27,4.83819780873175e-14,0.191975900068064,leafcutter,0.0233253117437593,0.157982063292403,leafcutter,0.583281161506627,0.084238506391961,leafcutter,0.119680740032,-0.303,rmats,0.685873400434,0.32,rmats,0.492855062809989,0.09959284081695,leafcutter
WDR3,0.884846423684008,0.0508655268434318,leafcutter,0.731493756066785,0.0214007549044573,leafcutter,0.961366236923861,-0.0107758498765892,leafcutter,0.999706430902796,-0.0295380621718899,majiq,0.988587662860306,0.0287524121244488,leafcutter,0.9579308665888,0.0398402602276959,leafcutter
WDR33,0.652663396972174,0.022163760916152,leafcutter,0.523201762673129,0.0221634365113021,leafcutter,0.444649522948054,0.0221632388726013,leafcutter,0.8744373392279,0.0221634436837358,leafcutter,0.845767777737781,0.169634911373308,leafcutter,0.965821937808121,0.0674498295370541,leafcutter
WDR34,0.763252478186361,0.0144869497542983,leafcutter,0.692697994024478,0.0234387956282738,leafcutter,0.887967302780504,0.0133651968720646,leafcutter,0.940796578944408,0.0366418800792337,leafcutter,0.937691493610437,0.0249283201944654,leafcutter,0.657052213870335,0.0487574103300819,leafcutter
WDR35,0.981643018507875,0.0466753469832899,leafcutter,0.880650017784052,0.0574910553223182,leafcutter,0.710134659511,-0.112,rmats,NA,NA,NA,0.178702510214,-0.163,rmats,NA,NA,NA
WDR37,0.953730233995484,0.0489687979456869,leafcutter,0.24515832407638,0.0585727483965112,leafcutter,0.859867620691126,0.106193173093927,leafcutter,0.929888467850399,0.0116363722153371,leafcutter,0.845767777737781,0.150537471282697,leafcutter,0.329792667518879,0.0910851783936545,leafcutter
WDR4,NA,NA,NA,0.191553185272,0.246,rmats,0.849834411415,0.195,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA
WDR41,0.89968666690414,0.0104398356709906,leafcutter,0.33503049,0.082,rmats,0.700293092878413,0.0297909537784736,leafcutter,0.999986286806602,-0.012998190747021,majiq,0.999295310268512,-0.0249266025561273,majiq,0.999193488909572,0.0169191747298301,majiq
WDR43,0.974072047773259,0.0263678721826561,leafcutter,0.968249030366524,0.0327952279757271,leafcutter,0.94908732555022,0.0338662553729051,leafcutter,0.923706169076022,0.0191229477873091,leafcutter,NA,NA,NA,0.915528883259258,0.0197526070154053,leafcutter
WDR44,0.977027306281922,0.0113100558799065,leafcutter,0.0759811250991,-0.075,rmats,0.937891862373874,0.0217573333994192,leafcutter,0.990022465402449,0.0461965302869473,leafcutter,0.941976065735065,0.0679927207988701,leafcutter,0.994117118658104,0.0329031246005785,leafcutter
WDR45,0.757905454917,-0.139,rmats,0.740854947361337,0.0155467329470065,leafcutter,0.70150217800595,0.0185631092915932,leafcutter,0.567849429099,-0.043,rmats,0.640285948297,-0.047,rmats,0.7881577774736,0.0194354987089463,leafcutter
WDR45B,0.440261302264987,0.016278342017469,leafcutter,0.68063206029132,0.0415580900439171,leafcutter,0.839948185669801,-0.0104587823822878,leafcutter,0.940796578944408,0.0236434283595349,leafcutter,0.91400757699928,0.0160191784076326,leafcutter,0.932052311707107,0.0111414561061735,leafcutter
WDR46,0.642256501469355,0.0152803550087193,leafcutter,0.406711925976,-0.049,rmats,0.242718670729,-0.05,rmats,0.993535770006816,0.0122714904932982,leafcutter,0.347013540327,0.028,rmats,0.525267721213,0.021,rmats
WDR47,0.999868309348564,0.0127073898343968,majiq,0.999997984948145,-0.0102945182743439,majiq,0.999156943638139,0.0261743800226678,majiq,0.546541920985,-0.109,rmats,0.999650919303123,0.015387522323445,majiq,0.999334286195756,-0.0250703084967553,majiq
WDR48,0.591558833598,-0.034,rmats,NA,NA,NA,NA,NA,NA,0.999957623485996,-0.0124815066853357,majiq,NA,NA,NA,NA,NA,NA
WDR5,NA,NA,NA,0.999735684336967,-0.0203147206337245,majiq,NA,NA,NA,NA,NA,NA,0.966728866557006,0.010583270219147,leafcutter,0.938984422643019,0.0105597503578805,leafcutter
WDR53,0.999998725504968,0.0245959624056119,leafcutter,0.00270731812083,-0.207,rmats,0.0091237873183,-0.261,rmats,0.00207518235026,-0.268,rmats,0.99938297657256,0.063627230089407,leafcutter,0.540198414915,-0.129,rmats
WDR54,0.545547598437,0.021,rmats,0.103361094616254,0.163719564973933,leafcutter,0.816774065777065,0.0319364970272844,leafcutter,0.930368299314237,0.0711822096912704,leafcutter,0.966728866557006,0.0187802298920663,leafcutter,0.74782244398074,0.0242617435698752,leafcutter
WDR55,0.950749267121645,0.0187614297628543,leafcutter,0.895476367595,0.037,rmats,0.335566672286,-0.057,rmats,0.997558366399614,-0.0101093294792207,majiq,0.99938297657256,0.0190001800962092,leafcutter,0.697887525305569,0.0156254579122217,leafcutter
WDR59,0.999998725504968,0.0333064142917142,leafcutter,0.0340198588351652,0.103308356421195,leafcutter,0.000103897362396016,0.147965871866504,leafcutter,0.8744373392279,0.0191681703673844,leafcutter,0.937159409671517,0.0190891454666552,leafcutter,0.942898877168451,0.0148768136264196,leafcutter
WDR6,0.205488099347,-0.065,rmats,0.691602118373002,0.039999051299865,leafcutter,0.569427359427,-0.041,rmats,0.403055398268,0.037,rmats,0.983739061765128,0.0364749973070952,leafcutter,0.962167787693009,0.0138036459197375,leafcutter
WDR60,NA,NA,NA,NA,NA,NA,0.768583225282305,0.104231521925743,leafcutter,0.998569737605959,-0.0246445622023254,majiq,0.966728866557006,0.0982332260535328,leafcutter,0.369990135718,-0.019,rmats
WDR61,0.594689910548,-0.011,rmats,0.555086550244092,0.0153796197653672,leafcutter,0.84761835537652,0.0165821137381512,leafcutter,0.913313620666453,0.0217062341307538,leafcutter,0.590982348062,-0.012,rmats,0.803588299619013,0.0242640852064783,leafcutter
WDR62,NA,NA,NA,NA,NA,NA,0.413112832214,-0.029,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA
WDR7,NA,NA,NA,0.999990893132186,-0.0139599435003275,majiq,0.999801258351897,-0.0187479036466195,majiq,NA,NA,NA,NA,NA,NA,NA,NA,NA
WDR70,0.956905100650218,0.036742690350478,leafcutter,0.428899825913971,0.0772521288559247,leafcutter,0.274206509113741,0.0284977065564814,leafcutter,0.8744373392279,0.0284979709487067,leafcutter,0.922001194884866,0.0370639293145947,leafcutter,0.34678703746034,0.0333634981944271,leafcutter
WDR73,0.543346516242,-0.096,rmats,0.709349695901345,0.0855210680040503,leafcutter,0.287024619616,-0.073,rmats,0.985109859154765,0.0457987297370397,leafcutter,0.426615379641,-0.079,rmats,0.982384096442382,0.0154232319567849,leafcutter
WDR74,0.000295155076124,-0.059,rmats,0.942996939456,-0.021,rmats,0.955284586695,-0.02,rmats,0.664190228165,-0.031,rmats,0.816891867338,-0.03,rmats,0.986770418837,-0.018,rmats
WDR75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996862567343615,0.0324446826059133,leafcutter,NA,NA,NA,NA,NA,NA
WDR77,0.973284896422651,0.0277483770287542,leafcutter,0.790260175366073,0.0215030491185095,leafcutter,0.759804043059682,0.0436945414764498,leafcutter,0.988316439977756,0.0363650018723635,leafcutter,0.966728866557006,0.0203323147694512,leafcutter,0.975517797262599,0.0220674957534085,leafcutter
WDR78,0.532811375953,-0.013,rmats,0.00896952402013,0.27,rmats,0.197879927108,-0.08,rmats,0.451892595736,0.156,rmats,NA,NA,NA,0.0611123113729,0.214,rmats
WDR81,0.974072047773259,0.0138961880972986,leafcutter,0.678185134474827,0.0571680771372249,leafcutter,0.999756303014671,0.0249971234783381,majiq,0.973805437358947,0.0588299949148689,leafcutter,0.999779668527789,-0.0240902410844019,majiq,0.999757247953433,0.0236473280592159,majiq
WDR82,0.995071734547907,0.0122234092187256,leafcutter,NA,NA,NA,0.960819765214951,-0.0104865623827191,leafcutter,0.999997882154548,-0.0112159355461494,majiq,0.892804698830776,0.0552993282196473,leafcutter,NA,NA,NA
WDR83,0.99949295646476,0.0133568678785191,majiq,0.200856533948,0.063,rmats,0.508921684096,0.067,rmats,0.9998132347223,-0.0188085455999391,majiq,0.999853093997568,-0.0196292894392328,majiq,0.999850102108273,-0.0203782882206206,majiq
WDR90,0.534813845814,0.193,rmats,0.0640930950397,-0.16,rmats,0.0944402872106,-0.044,rmats,0.0079659265879,-0.294,rmats,0.166285062452,-0.177,rmats,0.0579960686027,-0.281,rmats
WDR91,0.470228939624,0.077,rmats,2.574676398e-10,0.455,rmats,2.66373836568e-10,0.423,rmats,0.00149509540002,0.236,rmats,1.15467931513e-10,0.438,rmats,0,0.808,rmats
WDR92,0.999725305368234,-0.017760156934644,leafcutter,0.650097516523831,0.0347003843797453,leafcutter,0.849212945013993,0.0448647744558267,leafcutter,0.983472453672671,0.034550334367354,leafcutter,0.845767777737781,0.074737805183925,leafcutter,0.805845875017063,0.0677052459283886,leafcutter
WDR97,NA,NA,NA,NA,NA,NA,0.0448644439597,-0.209,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA
WDSUB1,0.146030409925,-0.161,rmats,0.731111235477,0.081,rmats,0.51416418458826,0.14910602338406,leafcutter,0.969719018137855,0.0645733073720836,leafcutter,0.950991819675159,0.0983176643623239,leafcutter,0.788412748657337,0.118700847969725,leafcutter
WDTC1,0.987973143074405,0.0113374480550557,leafcutter,0.484399601910255,0.0301316051925275,leafcutter,0.393111395389,0.087,rmats,0.131767643014,-0.04,rmats,0.995116713762768,0.0157971970641647,leafcutter,0.665682784384695,0.0317079541627844,leafcutter
WDYHV1,0.344852589867,0.054,rmats,0.999996730515817,0.0130491646818335,majiq,NA,NA,NA,0.570693711962,0.064,rmats,NA,NA,NA,NA,NA,NA
WEE1,0.877390408446835,0.0105413966780689,leafcutter,0.999999999995542,0.026434024604136,majiq,0.998595933083221,-0.0169020082230972,majiq,0.998122816000143,-0.0152639437277261,majiq,0.845767777737781,0.11005579664059,leafcutter,0.99924707715713,-0.0263009736463163,majiq
WFS1,0.956693225805,-0.031,rmats,0.865655759823757,0.0158648229770166,leafcutter,NA,NA,NA,0.8744373392279,0.0286139303695941,leafcutter,0.993086683513733,0.0127491736026707,leafcutter,0.678230659748996,0.0286140192259643,leafcutter
WHAMM,0.999698010522871,-0.0207778430897134,majiq,0.999987243179681,-0.0226014181548769,majiq,0.727888754064,0.088,rmats,0.999904910659849,0.0106088778542699,majiq,0.997991128845328,-0.035888666161235,majiq,0.999284737206174,0.0290145245642555,majiq
WIPF1,0.967009309106973,0.0237944148048339,leafcutter,0.942828368380362,0.0230076678974607,leafcutter,0.990855505013106,-0.0107295847549457,leafcutter,0.999734677807483,-0.0133981577481647,majiq,0.948614338444234,0.0386278419640095,leafcutter,0.592183601305372,0.0206265373142723,leafcutter
WIPF2,0.929480209323678,0.0246530971175939,leafcutter,0.999965731376568,-0.032168884876528,majiq,0.84687919557161,0.0466446123263446,leafcutter,0.998679158027893,-0.0101822996827402,majiq,0.995737098052647,0.0150723297425141,leafcutter,0.860677136682784,0.0507100658682103,leafcutter
WIPI1,0.789488034009226,0.0486638323130573,leafcutter,0.470426868357,-0.018,rmats,0.715199787336077,0.0445780315135068,leafcutter,0.149735838794,-0.023,rmats,0.206296948743,-0.022,rmats,0.982828348364111,0.0100049764581642,leafcutter
WIPI2,0.759015222541959,0.071589860630956,leafcutter,0.569082526186718,0.0609533158242809,leafcutter,0.176274727026663,0.0966468646470613,leafcutter,0.8744373392279,0.0125698528408824,leafcutter,0.951786255375328,0.037768539475981,leafcutter,0.539804664457559,0.0826249225714819,leafcutter
WISP1,NA,NA,NA,2.87139359517e-05,-0.412,rmats,NA,NA,NA,0.393467513598,-0.141,rmats,0.00049065746969,-0.379,rmats,0.00245518875778,-0.29,rmats
WISP2,0.823288338313402,0.0943724121469203,leafcutter,0.905067698792,-0.016,rmats,0.292031732111073,0.0934241328677564,leafcutter,0.983046521658835,0.03302508229123,leafcutter,0.985336331206093,0.0284460084524291,leafcutter,0.975803304986729,0.0272124127905072,leafcutter
WIZ,0.269448818916,0.143,rmats,0.236093867279,0.117,rmats,0.00187812534688,0.295,rmats,0.998212485475408,0.0130951723316527,majiq,0.00473111562637,0.295,rmats,0.0794541949661301,0.146626568096228,leafcutter
WLS,0.759015222541959,0.0607354757016328,leafcutter,0.632332383794596,0.0153048884672405,leafcutter,0.722057326549388,0.0610924340234033,leafcutter,0.91708839351838,0.0443774210537096,leafcutter,0.98791909343104,0.021870379625764,leafcutter,0.613158163820752,0.0729022069871416,leafcutter
WNK1,4.05778445295215e-07,0.20252853853487,leafcutter,8.37301939507916e-08,0.432658237024286,leafcutter,1.09553737503167e-08,0.382775360338289,leafcutter,0.423000441026,0.026,rmats,0.893691743273111,0.0527472119627435,leafcutter,0.354482436183,-0.117,rmats
WNK4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938928002811,-0.033,rmats,NA,NA,NA,NA,NA,NA
WNT2,0.999998725504968,0.0121773697486914,leafcutter,0.925895175371141,0.0136452286007125,leafcutter,NA,NA,NA,0.999137806558977,-0.0303655052327948,majiq,0.98791909343104,0.0165443665981574,leafcutter,0.860677136682784,0.0263087375770231,leafcutter
WNT5A,0.843148625176086,0.0494199677482722,leafcutter,0.730634043178953,0.0308463820408283,leafcutter,0.835721371431318,0.07602618399811,leafcutter,0.99904664632717,-0.0149439703050675,majiq,0.845767777737781,0.0305804395069916,leafcutter,0.975803304986729,0.0416116443893826,leafcutter
WNT5B,0.955133812756121,0.0127765753159973,leafcutter,0.532642645892,-0.051,rmats,0.820853907333404,0.0144682290990597,leafcutter,0.965725535314824,0.0287858364923064,leafcutter,0.99938297657256,-0.0128480645886202,leafcutter,0.975803304986729,0.0175086798249047,leafcutter
WRAP53,0.857699841511,-0.116,rmats,NA,NA,NA,0.889971614826,-0.093,rmats,NA,NA,NA,NA,NA,NA,0.991902159388,-0.103,rmats
WRAP73,0.798842372653023,0.116283832418565,leafcutter,0.651321771712243,0.050765514613283,leafcutter,0.931949023462915,0.0350311491543051,leafcutter,0.717980170837,0.087,rmats,0.909547087292244,0.107876205017422,leafcutter,0.661107675411,0.086,rmats
WRB,0.999998725504968,0.0257745310017106,leafcutter,0.96356044336866,0.0441455232877605,leafcutter,0.735721710883248,0.0646849790721579,leafcutter,0.8744373392279,0.0241031545406191,leafcutter,0.99938297657256,0.0167624896902869,leafcutter,0.975803304986729,0.0470618991964435,leafcutter
WRN,0.979563857678902,0.0481686079736595,leafcutter,0.99999473023773,0.0147439790978244,majiq,0.545694441286368,0.1279897112288,leafcutter,0.99982976440404,0.0155382462738068,majiq,0.884857900218549,0.060692937967987,leafcutter,0.824719632040255,0.0598499071696257,leafcutter
WRNIP1,0.993069622778841,0.037513398896385,leafcutter,0.999999999992923,-0.0138521883831831,majiq,0.999974670833707,-0.0148608109357015,majiq,0.91708839351838,0.0493233702860986,leafcutter,0.909547087292244,0.026755178595076,leafcutter,0.926109183548499,0.0217461066419575,leafcutter
WSB1,0.902427522415574,0.0104088941447608,leafcutter,0.101362989281288,0.107860261766167,leafcutter,0.0792870616672,-0.042,rmats,0.969385135313633,0.0287859726342573,leafcutter,0.114036647532,-0.041,rmats,0,0.403,rmats
WSB2,0.826060763201918,0.0403923271037365,leafcutter,NA,NA,NA,0.999954759455619,-0.0112042706326149,majiq,NA,NA,NA,NA,NA,NA,NA,NA,NA
WTAP,0.963084960559882,0.0184725750448281,leafcutter,0.973684143001287,0.011693056648505,leafcutter,0.829382533126622,0.0502343110875501,leafcutter,0.8744373392279,0.0894710657259445,leafcutter,0.974182059746577,0.044505542728983,leafcutter,0.793881356618773,0.0941586130455931,leafcutter
WTIP,0.95698685185624,0.0299788323823628,leafcutter,0.999999785229413,-0.021149165956057,majiq,0.911735222764,0.071,rmats,0.91708839351838,0.0167136221169565,leafcutter,0.999872747196829,-0.0223968480970366,majiq,0.999864679143111,-0.0223252941318069,majiq
WWC2,0.999998725504968,0.0420258792840533,leafcutter,0.374240621344102,0.08091059364117,leafcutter,0.972510250128691,0.0126035580403159,leafcutter,0.878641113845849,0.0273371964373412,leafcutter,0.907705640086811,0.0436522718306581,leafcutter,0.999270658132729,-0.0122076430175968,majiq
WWC3,0.976927524838282,0.049217425203291,leafcutter,0.600525242567606,0.0204723971116189,leafcutter,NA,NA,NA,0.989594574495344,0.0477539546021696,leafcutter,NA,NA,NA,0.756213882108741,0.0204722166449559,leafcutter
WWOX,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.850614220643,-0.152,rmats,NA,NA,NA,NA,NA,NA
WWP1,0.756246409083908,0.125260076090972,leafcutter,0.56205514352167,0.145479466727069,leafcutter,0.829199201334041,0.103851170238148,leafcutter,0.91837751399334,0.0505863107276344,leafcutter,0.966728866557006,0.0246623845852287,leafcutter,0.815561699856502,0.149912294023765,leafcutter
WWP2,0.999998725504968,0.055573497542346,leafcutter,0.931699322833533,0.0470865613552567,leafcutter,0.889721009024284,0.0710425274035488,leafcutter,0.975245563278147,-0.0423453050198655,majiq,0.995116713762768,0.0961414961835308,leafcutter,0.525267721213,-0.025,rmats
XAB2,NA,NA,NA,0.106888440165,-0.026,rmats,NA,NA,NA,NA,NA,NA,0.936426313256,-0.029,rmats,NA,NA,NA
XAF1,0.951720065261292,0.0606864572982344,leafcutter,0.862246743512466,0.0361167539566039,leafcutter,0.853781592853596,0.104442808979924,leafcutter,NA,NA,NA,0.746542851443,-0.127,rmats,NA,NA,NA
