"dPSI_iPSC.5420.10x"
"ARL15",0.970588146505122
"C12orf4",0.943235551474922
"ASAP1",0.924
"ZNF66",0.896010645176712
"POMT2",0.876
"EXOC6B",0.842
"ZNF730",0.77717110408164
"ADAL",0.768950977846596
"GRAMD2B",0.755712452782233
"HSD17B4",0.751503792249925
"AC009022.1",0.747558740426769
"HDX",0.746608011106567
"PDXDC2P",0.738971691292847
"MADD",0.733
"ERGIC3",0.731
"TIAM1",0.722465529764679
"MAN1B1",0.709062468380053
"ZFP82",0.704163456614872
"LINC02210",0.702176026317566
"HTT",0.69822420193033
"TNRC6A",0.692415503470043
"TENT2",0.683459314318256
"C14orf132",0.654395977045802
"PDE7A",0.652
"LRRC42",0.651
"TMEM214",0.650410090937444
"KDM6A",0.641
"ZNF138",0.636615887233625
"MAN1A2",0.63514093155318
"SKP1",0.625812739816305
"LNPK",0.620240282651688
"STOX2",0.613868693194224
"BECN1",0.602272917554881
"GALC",0.595705579928654
"SENP6",0.585
"CACNA2D1",0.580252810731283
"CEP162",0.577026302253237
"TAF2",0.577
"DENND1A",0.575743939304284
"FBN2",0.570488947428187
"LYRM1",0.569
"SPIDR",0.555310740356409
"MMS22L",0.549730131090132
"ODR4",0.549317485410928
"WDR27",0.526608384464818
"TPTEP2",0.524944834573636
"PHB2",0.518120761189465
"CLASP2",0.51800708895976
"TPCN2",0.514092343512431
"RAF1",0.514
"VPS29",0.513
"PDXDC1",0.51147160610918
"AXIN1",0.51
"RAB2B",0.503722777236576
"XRN2",0.495033066131849
"SNHG14",0.494
"NAV2",0.493
"ZDHHC11",0.491865418073701
"LINC00862",0.491604879950799
"ASAP2",0.487
"KIF21A",0.482502317028601
"EVC",0.475167770991572
"GPSM2",0.468696941902819
"CIP2A",0.46766558045933
"NUP58",0.452
"NR1H3",0.448857978856499
"ABCB8",0.443727905516732
"ANKHD1",0.442201219698427
"STRN",0.43799557812752
"ZNF680",0.436429125177055
"TCF4",0.432209091932195
"TRIM37",0.429888628549964
"LINC00678",0.418294352264239
"PNISR",0.417845243134323
"ANKS3",0.411826493673335
"STRN3",0.407
"SH3YL1",0.399
"SYNE4",0.398
"ADAMTS19",0.396
"FOXM1",0.387106711744904
"ANKHD1-EIF4EBP3",0.385736234786949
"ARHGAP5",0.383266305590758
"MLLT10",0.381894438899706
"ZMYM6",0.379472518302723
"AC114490.2",0.368360093397958
"PLCH1",0.359961273849458
"FAAP20",0.359
"TASOR2",0.357
"DHFR",0.351062703181244
"ANXA11",0.351
"WNK1",0.349278192490931
"RAP1A",0.349089756229886
"CENPI",0.346098162663647
"LARP7",0.346
"SNHG5",0.344
"SF3B3",0.339416842502188
"REX1BD",0.339
"HACL1",0.337385803502701
"ZNF618",0.336
"DENND5A",0.326018013123046
"ARMCX6",0.326
"OCLNP1",0.324683302892683
"ENAH",0.320709786415496
"DLGAP4",0.318
"INTS3",0.309
"AGO3",0.30784852627929
"MFSD14C",0.306
"AC008581.2",0.296785281661036
"HMGA2",0.294564995638733
"ZFP69B",0.289682457651302
"OCLN",0.282623701658666
"RCC1",0.271941173574576
"FAM162A",0.268141469181622
"MRPL39",0.263971114963191
"STRN4",0.259774459168917
"RCOR3",0.255748322023827
