"dPSI_NGN2.9701.10x"
"ARL15",0.919
"AC009022.1",0.913804609182256
"HTT",0.909734451096415
"POMT2",0.903
"KCNT2",0.893814779508676
"EVC",0.857972356691832
"WDR27",0.857807602389157
"PDXDC2P",0.845963400545525
"XRN2",0.841158260861993
"LIMCH1",0.841
"HDX",0.817
"LINC02210",0.813650973781281
"DENND1A",0.811228345301777
"ABCB8",0.765
"KLHL1",0.763403809196148
"PDE7A",0.742
"FHOD3",0.729913931959607
"RAF1",0.695
"MLLT10",0.665082402546507
"WDR17",0.657
"GARNL3",0.655085022265475
"GCFC2",0.653659836051468
"DHFR",0.653445332182003
"ASCC3",0.646142592198234
"C12orf4",0.642270305384478
"ZMYM6",0.640617791404464
"HAUS3",0.630166387111623
"LRRC42",0.629
"ZFP82",0.627665876109282
"CLASP2",0.622820865748554
"TAF2",0.608
"SENP6",0.585810972115909
"AC068547.1",0.585128986072261
"USP9Y",0.5734034843747
"MELTF",0.56398088783755
"SETX",0.55361006871517
"DLGAP4",0.553
"ZNF730",0.550768110293532
"KDM6A",0.547
"RBBP8",0.540984262466983
"ARMH3",0.539379358039
"TIAM1",0.53808109551497
"CACNB4",0.537873060020319
"CACNA1C",0.534
"TENT2",0.527766315353998
"DPY30",0.527701059655511
"LYRM1",0.517
"AXIN1",0.507
"RASGRP2",0.499681839566129
"PNISR",0.495707438807402
"GLRA3",0.490309048036591
"AC114490.2",0.489123813075005
"TET1",0.485965745467967
"TNFRSF25",0.477
"ENAH",0.47521282572506
"EXOC6B",0.473
"SKP1",0.468
"AC004980.1",0.453997009782856
"SREK1",0.452
"LRIG2",0.447536214942627
"MEMO1",0.446588843573614
"GPHN",0.443452149641168
"ACADM",0.441868864321924
"STXBP5L",0.438737390458576
"PITPNB",0.438227315067166
"GRIA1",0.43276921538845
"ACAD11",0.427503362349697
"CPLANE1",0.426984479122704
"PRKG1",0.426749384948125
"NKAIN2",0.426667432717279
"ENOX1",0.425851036524393
"STRN",0.422440462256963
"FGD4",0.421385245996894
"TPTEP2",0.416779126612316
"CENPO",0.412883592475208
"NUP58",0.412
"GNAQ",0.411091091614245
"MACROD2",0.411079582919981
"ABCC8",0.404
"VPS29",0.400053416694761
"PDXDC1",0.393
"GXYLT1",0.390410962957356
"SLC7A6",0.39
"SSR2",0.389
"TRIM65",0.387055544540843
"ADAMTS10",0.383937571798495
"TAF1",0.379100386984505
"CDC37L1",0.378018598677718
"WDR90",0.368
"FSIP2",0.365
"HPCAL1",0.363
"CLN3",0.36
"AC007614.1",0.359
"WNK1",0.358120167119631
"STRN4",0.353621422626071
"TP53INP1",0.353
"EWSR1",0.352
"STRN3",0.352
"AC104472.3",0.351
"TMEM50B",0.35096787653219
"CLK4",0.35
"PCDH10",0.348148408303797
"SH3YL1",0.346
"BECN1",0.343895758683297
"SLC25A17",0.338
"GALC",0.336366962904855
"MADD",0.336
"LARP7",0.332
"CSTF3",0.331508740677071
"RAP1A",0.33
"ZNF618",0.327
"DLG5",0.326281292085629
"SF3B3",0.317790128381041
"ADAM17",0.316
"RAPGEF1",0.315
"MYCBP2",0.313
"COPS7B",0.309
"TSPAN7",0.307950429507293
"ERVK13-1",0.305
"C14orf132",0.304
"ELMO2",0.304
"FAAP20",0.303
"CYB5A",0.302
"ATP8A2",0.283785083317251
"SCO1",0.282395760070377
"ADGRL1",0.27290868357031
"CHD9",0.271306925221459
"THSD7B",0.262456358313728
"PHIP",0.260272979073663
"APIP",0.257050393904453
"CACNA1H",0.256163334681694
"MAN1B1",0.252431806017837
