"dPSI_NGN2.6960.3x"
"KCNT2",0.88414710204676
"LIMCH1",0.802
"AC009022.1",0.784182164897101
"XRN2",0.722178997797457
"PDXDC2P",0.718918892876686
"ARL15",0.68
"PDXDC1",0.673813253999088
"KLHL1",0.653022011189217
"WDR17",0.603
"WDR27",0.593431892479891
"STRN3",0.584
"GAPVD1",0.54817712296374
"EVC",0.546165704013525
"HTT",0.545807662746345
"FSIP2",0.541
"ASCC3",0.535177926711823
"LARP7",0.533
"POMT2",0.526
"LINC02210",0.523949059811014
"LRRC42",0.52
"MELTF",0.513429355092851
"RAB36",0.498861670123217
"PDE7A",0.498
"FHOD3",0.494970760783763
"DENND1A",0.486466887232788
"MROH8",0.479917808826354
"CLASP2",0.479549033801565
"CACNA1C",0.47824376540905
"TNFRSF25",0.477
"HAUS3",0.45131851172576
"HPCAL1",0.435
"TAF2",0.432
"TMEM116",0.424
"CLEC2D",0.423472654768186
"ABCB8",0.422
"TRIM65",0.417
"SETX",0.409166485124672
"SKP1",0.408
"ZFP82",0.406206439565724
"AXIN1",0.394
"DLGAP4",0.392
"RAF1",0.391
"CLN3",0.388
"DHFR",0.368251446677182
"USP9Y",0.366165447719266
"KDM6A",0.354
"ENAH",0.350338505653828
"HPS5",0.342
"LYRM1",0.341
"TENT2",0.335328679643939
"NECAP2",0.333
"LRIG2",0.322646180738807
"SREK1",0.314326135329483
"ATR",0.303
"NRXN3",0.302
"NUP58",0.294783474140484
"C14orf132",0.280385337116069
"STRN",0.276902683913592
"WNK1",0.275240519238663
"CACNB4",0.26716554414914
"ZNF618",0.260636760144042
