"dPSI_iPSC.4741.3x"
"MATK",0.769469544684057
"ARL15",0.749264941013085
"C12orf4",0.737860228097442
"CENPI",0.684111918382176
"POMT2",0.676
"AC009022.1",0.665285263316869
"SENP6",0.62
"PDXDC2P",0.596941225527371
"LARP7",0.58
"HDX",0.560212842413155
"ASAP1",0.555
"TSPAN7",0.527
"SERGEF",0.520072228625636
"NAV2",0.502
"GRAMD2B",0.500601830824019
"MIER1",0.497561960751701
"TPTEP2",0.477508545422295
"PPP1R26",0.470840874977439
"FOXM1",0.47
"ANKRD18CP",0.463513886232079
"SNAPC5",0.462
"FAM162A",0.44722062383581
"APLP2",0.442
"PDE7A",0.439
"FBN2",0.436171983312972
"WDR90",0.433530221008903
"KDM6A",0.415313240919058
"TNRC6A",0.398243970736785
"MADD",0.398
"MFN2",0.397953562379976
"CACNA1H",0.396436008390603
"TAF2",0.393
"NAA40",0.392
"CLASP2",0.380066325495353
"DENND5A",0.364
"GGCT",0.360339098504149
"ZFP82",0.358127324287143
"STRN3",0.348
"NKTR",0.342
"TENT2",0.339706228959195
"STRN",0.326488082147631
"SAR1A",0.320162763229684
"SLC25A17",0.318
"LRRC42",0.317
"MYCBP2",0.316
"VPS29",0.312235430677332
"PPIL2",0.2985150259385
"GCFC2",0.280791925939657
"AXIN1",0.28009148828141
"PDXDC1",0.278073507710981
"RAF1",0.274852729581439
"APIP",0.267830141997233
"EXOC6B",0.267555668802183
"RAB2B",0.256944077738228
"TCF4",0.252300524509119
