"dPSI_iPSC.9701.3x"
"ARL15",0.75242377275375
"STRN3",0.555
"SKP1",0.525610462291676
"PHB2",0.520097002724963
"GRAMD2B",0.5135437158143
"LARP7",0.509
"POMT2",0.487
"PDE7A",0.474
"HDX",0.448592409226945
"ANOS2P",0.443337253751729
"AHI1",0.4390697301935
"DPH7",0.428580042553404
"ASAP1",0.428
"ZNF490",0.427709327009511
"ULK2",0.411
"PXMP4",0.408195781207751
"MYCBP2",0.402
"MADD",0.4
"LRRC42",0.395
"HTT",0.390239645839322
"VPS29",0.383050480590803
"EXOC6B",0.376257575889334
"IGFLR1",0.356
"PYCR1",0.327695305103605
"KIAA1549L",0.315
"GSDMD",0.307
"KDM6A",0.306
"NAV2",0.304
"AXIN1",0.271325566002508
"TAF2",0.269354882656434
"ZFP82",0.267730845472732
"SENP6",0.257567175433413
