"dPSI_iPSC.6866.3x"
"ARL15",0.87813040860126
"ASAP1",0.799
"POMT2",0.759
"HDX",0.623
"PDE7A",0.606
"LARP7",0.596
"GRAMD2B",0.595100837050029
"C12orf4",0.588632220998781
"PDXDC2P",0.57971954986005
"KDM6A",0.571
"MADD",0.564
"LRRC42",0.559
"AC009022.1",0.558125988892819
"LYRM1",0.557
"C1RL-AS1",0.548
"HTT",0.543681729911317
"ABCB8",0.536303956426213
"ZFP82",0.528590304966814
"PHB2",0.520778126215096
"LINC02210",0.512934694551497
"SKP1",0.502484012816618
"ADAMTS19",0.500592651361326
"NAV2",0.5
"CLASP2",0.486989301296945
"PRR15",0.462858845666777
"ZNF730",0.452948051916772
"EXOC6B",0.449
"FBN2",0.433377635120686
"EVC",0.426385471681067
"TAF2",0.408
"AXIN1",0.407
"BECN1",0.406988202242992
"TIAM1",0.401571457158793
"MAN1B1",0.399379329032193
"DRG2",0.399
"NUP58",0.394544427904248
"SENP6",0.38992851456291
"WDR27",0.389222947537017
"VPS29",0.388
"RCC1",0.37403260532952
"ERGIC3",0.369
"TMEM50B",0.36397358676169
"MYCBP2",0.352
"FAAP20",0.349
"DLGAP4",0.34763013902808
"STRN3",0.342
"NEDD1",0.305
"CACNA2D1",0.304762177606872
"ARMCX6",0.302301581856042
"SIRT2",0.300458836665123
"TCF4",0.293075604144636
"WNK1",0.292043554851149
"PMS2P10",0.291003911218744
"DHFR",0.274532027602303
"ENAH",0.263306780181705
"TENT2",0.260615189126606
"PDXDC1",0.257423828460146
"DTWD1",0.255842214465218
"RAF1",0.255158311865131
