"dPSI_NGN2.4088.3x"
"KCNT2",0.906725897186609
"XRN2",0.809036170351827
"AC009022.1",0.803937365959906
"LIMCH1",0.797
"PDXDC2P",0.777848768728701
"POMT2",0.704
"DENND1A",0.699129837691976
"ARL15",0.671
"GXYLT1",0.647575668266049
"PDXDC1",0.647410488219304
"HTT",0.634017110282648
"LARP7",0.601
"LINC02210",0.592512886205755
"WDR17",0.592
"WDR27",0.565173843732127
"LRRC42",0.554
"PDE7A",0.551
"MELTF",0.549269516131794
"EVC",0.544764800746434
"DHFR",0.539191980142415
"FBF1",0.535115466841061
"INO80E",0.525
"ABCB8",0.524
"GRIA1",0.518402511932307
"CLASP2",0.511937808549755
"FHOD3",0.491716146673982
"RAF1",0.479
"ZFP82",0.477263613244945
"DLGAP4",0.477
"ZNF23",0.471210395181306
"TOX4",0.463
"STXBP5L",0.45690582114197
"FAM221A",0.454
"TAF2",0.45
"PNISR",0.440118086028048
"ZDHHC11",0.425381979436156
"STRN",0.417545443380942
"GLRA3",0.415488747801209
"EXOC6B",0.415
"SKP1",0.413
"AC138894.1",0.404
"C14orf132",0.398950294429932
"ADAM17",0.394296952212272
"KDM6A",0.394
"ENAH",0.384562415321052
"FSIP2",0.382
"SETX",0.381426975447855
"NUP58",0.379569792779768
"TRIM65",0.372
"CLN3",0.371
"LRIG2",0.370176772604848
"AC068547.1",0.365538407312827
"USP9Y",0.362019298031499
"TNFRSF25",0.355
"MLLT10",0.354160174127172
"CHROMR",0.34
"KLHL1",0.338144945160647
"TP53INP1",0.334
"ASCC3",0.324879997364719
"FAAP20",0.323
"SREK1",0.322949882579616
"DLG5",0.318336778970975
"CACNB4",0.318071317717361
"RSPH4A",0.315
"CLK4",0.314
"LINC00884",0.314
"STRN3",0.312
"ZNF618",0.308
"AXIN1",0.306
"VPS29",0.29374503729154
"FBL",0.288265313854556
"TENT2",0.286045713163627
"ENOX1",0.27924409479313
"SH3YL1",0.26306217123802
"MAP6",0.260430347670828
"NKAIN2",0.25903330604917
