,GM_BIO_2196772_10x_vs_GM_Risdiplam_10x,GM_BIO_2207180_10x_vs_GM_Risdiplam_10x,GM_BIO_2178782_10x_vs_GM_Risdiplam_10x,GM_BIO_2196895_10x_vs_GM_Risdiplam_10x,GM_BIO_2197306_10x_vs_GM_Risdiplam_10x,GM_BIO_2206678_10x_vs_GM_Risdiplam_10x,GM_BIO_2201042_10x_vs_GM_Risdiplam_10x,GM_BIO_2204984_10x_vs_GM_Risdiplam_10x,GM_BIO_2199562_10x_vs_GM_Risdiplam_10x,GM_BIO_2186827_10x_vs_GM_Risdiplam_10x,GM_BIO_2196772_3x_vs_GM_Risdiplam_3x,GM_BIO_2207180_3x_vs_GM_Risdiplam_3x,GM_BIO_2178782_3x_vs_GM_Risdiplam_3x,GM_BIO_2196895_3x_vs_GM_Risdiplam_3x,GM_BIO_2197306_3x_vs_GM_Risdiplam_3x,GM_BIO_2206678_3x_vs_GM_Risdiplam_3x,GM_BIO_2201042_3x_vs_GM_Risdiplam_3x,GM_BIO_2204984_3x_vs_GM_Risdiplam_3x,GM_BIO_2199562_3x_vs_GM_Risdiplam_3x,GM_BIO_2186827_3x_vs_GM_Risdiplam_3x,GM_BIO_2196772_3x_vs_GM_DMSO,GM_BIO_1949634_3x_vs_GM_DMSO,GM_BIO_2207180_3x_vs_GM_DMSO,GM_BIO_2178782_3x_vs_GM_DMSO,GM_BIO_2196895_3x_vs_GM_DMSO,GM_BIO_2197306_3x_vs_GM_DMSO,GM_BIO_2206678_3x_vs_GM_DMSO,GM_BIO_2201042_3x_vs_GM_DMSO,GM_BIO_2204984_3x_vs_GM_DMSO,GM_BIO_2199562_3x_vs_GM_DMSO,GM_BIO_2186827_3x_vs_GM_DMSO,GM_BIO_2196772_10x_vs_GM_DMSO,GM_BIO_1949634_10x_vs_GM_DMSO,GM_BIO_2207180_10x_vs_GM_DMSO,GM_BIO_2178782_10x_vs_GM_DMSO,GM_BIO_2196895_10x_vs_GM_DMSO,GM_BIO_2197306_10x_vs_GM_DMSO,GM_BIO_2206678_10x_vs_GM_DMSO,GM_BIO_2201042_10x_vs_GM_DMSO,GM_BIO_2204984_10x_vs_GM_DMSO,GM_BIO_2199562_10x_vs_GM_DMSO,GM_BIO_2186827_10x_vs_GM_DMSO
AC105398.2,5.50040995174806,NA,5.13812677257633,NA,4.6473851344851,NA,4.34122242549904,5.52588054218262,5.96260759611037,5.81345262886029,NA,NA,NA,NA,NA,NA,NA,6.16399274863901,6.86917621183284,5.94819952731081,NA,NA,NA,6.39969146775876,NA,NA,NA,NA,7.54892592445424,8.27133415173307,7.32739569777573,9.03694235459244,NA,NA,8.65707733290602,NA,8.14127929267872,NA,7.81995841725205,9.06388302165718,9.52121938817148,9.36502830478042
CLIP4,-0.623364005578425,NA,NA,NA,NA,NA,NA,-0.660980200137526,-0.8944073136846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.769510811530247,NA,NA,-0.673330100828417,NA,NA,NA,NA,-0.79949191668523,-1.0395651861418,-0.706186317693564
MEMO1,-0.700421571381198,NA,-1.14911924194154,NA,NA,NA,NA,NA,-1.11411227915142,-0.588738733906559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59473435729215,NA,NA,NA,NA,NA,NA,NA,-1.14566792006242,NA,NA,-1.57994614637242,NA,-0.787426449891056,NA,-0.739498074315746,-0.797786430230338,-1.54956668441714,-1.02971219235369
LINC01913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08900278637371,NA,1.25704471708168,NA,NA,0.900805578563324,NA,1.11339800688619,NA,1.18302634470535,NA,1.20853703895028,1.30766515091214
THADA,-0.645730420201892,NA,-0.924183628015072,NA,NA,NA,NA,-0.610046709077913,-1.11944688758986,-0.706078190868804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02405434759439,NA,NA,-1.28709063215498,NA,-0.61643481471915,NA,-0.696471065725756,-0.983930462271606,-1.49139929323012,-1.07897805301858
LINC01118,1.0290222444139,NA,0.961704176923849,NA,NA,NA,NA,NA,1.35236656230648,0.985584857005108,NA,NA,NA,NA,NA,NA,NA,NA,1.23344578824636,NA,2.28228433400675,NA,NA,2.63942281640756,NA,NA,2.07797755631086,NA,1.72547192607816,2.81322030053484,2.50717427539479,3.33251382811002,NA,NA,3.26936789447486,NA,3.10302385052035,NA,3.0631408922405,3.13205267990219,3.63695329073589,3.28948377724611
BCYRN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838607284776177,NA,NA,0.814237084938856,NA,0.705100270878963,NA,NA,0.872656524360996,0.975767636661464,NA,1.07442397605719,0.881672462598128,NA,1.14810628299582,NA,1.04854371963495,NA,0.835149024800323,1.28510928768972,1.2574498515257,1.06287174259962
PLEK,NA,NA,NA,NA,NA,NA,NA,NA,1.48025697773972,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2946889199292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0871755575484,NA,1.77492453657134,NA,NA,1.98751633323078,NA,NA,NA,NA,1.8660072249982,2.38941852509276,2.28618993729174
PAIP2B,NA,NA,NA,NA,NA,NA,NA,1.07271023275932,0.811203951203337,0.648639838340347,NA,NA,NA,NA,NA,NA,NA,0.891950648355999,0.956539490731233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17888273447722,0.917693545479355,0.748630037467294
GCFC2,NA,NA,NA,NA,NA,0.656872487480744,NA,0.609663711958478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.949472155263673,NA,NA,NA,NA,NA,NA,NA
AC083899.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.753316992532697,NA,NA,NA,NA,NA,-0.814680686877769,NA
LMAN2L,-1.12675024008456,NA,NA,NA,NA,NA,-1.08896118136423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3435900509118,NA,NA,-0.679933651591153,NA,NA,NA,-1.31220552456178,NA,-0.606950070384423,NA
ANAPC1,NA,NA,-0.801887627254934,NA,NA,NA,-0.674227700043726,NA,-1.02065508310286,-0.705920919404889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.794602132642793,NA,NA,NA,-0.669763036969992,NA,-1.01637472611826,-0.701849495636011
NR4A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04117970617988,NA,NA,NA,NA,NA,0.824006426177113,NA
IFIH1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04642837188031,NA,NA,NA
CDCA7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.805572047348441,NA,NA,NA,NA,NA,NA,NA
LNPK,NA,NA,-1.11053651634053,NA,NA,NA,NA,NA,-1.10932920448412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.79734795400148,NA,NA,-1.51725692406698,NA,NA,NA,NA,-0.754355669174797,-1.52052813031707,-0.777332152422685
AGPS,-0.959790709805665,NA,-0.901908638324756,NA,NA,NA,NA,-1.64906624600546,-1.66962184400467,-1.01826536374777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.588515904246833,NA,-1.0248897614392,NA,NA,-0.989171828429451,NA,NA,NA,NA,-1.73320854832563,-1.75197857572394,-1.10321738805643
PJVK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806652403349396,NA,NA,NA,NA,NA,NA,NA
ANKAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660508715778203,0.750309864510731,0.714344075714322,NA,NA,0.667145382989383,NA,0.664039133664317,NA,NA,NA,NA,0.695807469592784
PMS1,NA,NA,-0.604274102200867,NA,NA,0.781000239624366,0.631783681929552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.612413546669551,NA,NA,NA,NA,NA,NA,NA,-0.90246954985143,-0.849329080768085,NA,-1.50560301632505,NA,-0.627496826497035,NA,NA,-0.653642442623028,-1.30129761410479,NA
STAT1,NA,NA,NA,NA,NA,NA,0.72614852084881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATIC,NA,NA,NA,NA,NA,NA,NA,-0.983666789177746,-0.628406771293913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.983962795582565,-0.634867248298346,NA
FARSB,NA,NA,NA,NA,NA,NA,NA,NA,-0.73124508952179,-0.718565070838492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.693704760821394,-0.681756074258928
AC068134.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48787346960254,NA,NA,NA,NA,NA,1.44791401534926,NA
ANKMY1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.802824736814153,NA,NA,NA,NA,NA,NA,NA
CAND2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.874002981727334,NA,NA,NA,NA,NA,NA,NA
AC034198.2,NA,NA,NA,NA,NA,-1.43946639405336,-1.61565986759154,-1.37991702647282,NA,-1.09428110446512,NA,NA,NA,NA,NA,NA,-1.82777368084144,-1.63615249107072,NA,NA,NA,2.86069255454672,NA,3.02861609248359,NA,NA,NA,NA,NA,2.14376838085354,NA,3.01295578880613,3.62053155496547,NA,3.890141880681,NA,2.87928636546454,NA,1.86379770382622,2.09351199915746,2.91730974994215,2.39903126464334
AC006059.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10718850136843,NA,NA,NA,NA,NA,NA,NA
KIF9-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605573251618707,NA
TCTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.687119041726294,NA
SHQ1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.593248812760925,NA
CNTN3,-0.931882975493565,NA,-1.91685625370354,NA,NA,NA,-1.11271560632629,NA,-2.24916460412904,-0.971967322479587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01471004950555,NA,NA,-1.99813403296566,NA,-0.585818142921459,NA,-1.19489359096218,-0.665982350763218,-2.32359436412882,-1.06255677296079
CRYBG3,NA,NA,-0.845223930607491,NA,NA,NA,NA,NA,-1.20706013462999,-0.602330463597678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.870786226223162,NA,NA,NA,NA,NA,-1.2313367890316,-0.628761072196101
ABI3BP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.680605890341289,NA,NA,NA,NA,NA,NA,NA
CIP2A,-2.49269874504521,NA,-2.39653158543813,NA,NA,NA,-1.6476609245366,-3.0045896202409,-3.19668573286855,-2.46161606445599,NA,NA,NA,NA,NA,NA,NA,NA,-1.66371562919689,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7420217901884,-1.89492680787412,NA,-2.72377469009313,NA,NA,-2.63520915720331,NA,-1.80826438726548,NA,-1.88672904250222,-3.23126604446344,-3.42304740420321,-2.69065823814067
GOLGB1,NA,NA,-0.661886787314495,NA,NA,NA,NA,NA,-0.761291137241025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.632609388156003,NA,NA,-0.761204290437664,NA,NA,NA,NA,NA,-0.859721499539513,-0.638191310326295
SEC22A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.907899833554871,NA,NA,NA,NA,NA,NA,NA
ACKR4,NA,NA,NA,NA,NA,NA,NA,NA,-0.682582875536745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HLTF,-1.54336419233571,NA,-1.01598232607811,NA,-0.799426985858536,NA,NA,-1.82252844625767,-1.83689324317921,-1.36992492449208,NA,NA,NA,NA,NA,NA,NA,NA,-0.703094257793832,NA,-0.667003976387767,NA,NA,NA,NA,NA,NA,NA,-0.699262569236714,-0.894879172598814,NA,-1.98223841270905,NA,NA,-1.45467432847254,NA,-1.24159268701817,NA,-0.924984665261479,-2.24768722250922,-2.28038866929104,-1.8095969681179
NLGN1,NA,NA,NA,NA,NA,NA,NA,NA,-0.789665463247827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.897497265160134,NA
AC007953.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.56719400925155,NA,NA,NA,NA,NA,NA,NA
AC117453.1,NA,NA,NA,NA,NA,NA,NA,NA,0.869428407028861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POLN,NA,NA,0.875118070091618,NA,NA,NA,NA,NA,0.84938414356363,0.871289497649675,0.942078986187058,NA,1.13107713198907,NA,NA,NA,NA,NA,1.24468046314925,0.956565374169967,1.27968468513425,NA,NA,1.46127561965416,NA,NA,1.05383681140511,NA,0.917838712001155,1.57584076256726,1.29026474251637,1.57559375149396,NA,1.15167188201379,1.64979418537926,NA,1.58382820785506,1.22166980253024,1.48092960504169,1.4517610122958,1.62565018705299,1.64764716236404
HAUS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.941110554347167,NA
HTT,-1.66398563933162,NA,-1.70457767853661,NA,-1.48289204367972,-0.82604098059557,-1.61612073925103,-1.64524032660299,-1.74720903318279,-1.72421938102313,-1.3043160620126,-0.684546733430688,-1.41489029579511,NA,-0.966574349368834,-0.912746322339162,-1.18178153422618,-1.15154938582014,-1.66801396710828,-1.38425036164013,-1.4564520616927,NA,-0.837651304712053,-1.56519072795044,NA,-1.12282159200366,-1.06459919561468,-1.33249314004702,-1.30229627320636,-1.81833859552167,-1.53437607550318,-2.10051914770706,NA,-0.968057370619008,-2.14332768025139,NA,-1.91922264213729,-1.26903991910134,-2.05508222072959,-2.08547524302066,-2.18585368444806,-2.14897732216967
RAB28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61336826464853,NA,NA,NA,NA,NA,NA,NA,NA,-0.629383788383162,NA
PI4K2B,NA,NA,-0.644529371849065,NA,NA,NA,NA,NA,-0.853474644536297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.643169033843166,NA,NA,NA,NA,NA,-0.853007223552401,NA
TMEM165,NA,NA,NA,NA,NA,NA,NA,NA,-0.862209241777185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8472728744812,NA
FGF5,NA,NA,NA,NA,NA,NA,NA,NA,-0.624505675008739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.594149843990337,NA
HERC6,NA,NA,NA,NA,NA,NA,2.6369148828811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4640284833157,NA,NA,NA
AP002026.1,NA,NA,NA,NA,NA,-0.949719937702233,-0.767376391663283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975183382712258,0.947627542617552,NA,1.25679346106247,0.793662487646477,0.896269028192226,NA,NA,NA,1.10097524604627,0.705414987408833
ADH6,NA,NA,-1.19142269099613,NA,NA,NA,NA,NA,-1.41750129327528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79552481266551,NA,NA,NA,NA,NA,-2.02773697531377,NA
ADH1C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.938646844107224,-0.857552483127111,NA
PPP3CA,NA,NA,NA,NA,NA,NA,NA,-0.600497987611454,-1.00759053808138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.956950344939122,NA
GSTCD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.840281791825265,NA
AC004057.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781018695972037,NA
CEP170P1,-1.24553818884857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.34357380495096,NA,NA,-1.18899345982518,NA,NA,NA,NA,NA,-1.21532102883751,NA
PCDH10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45592478945703,NA,NA,NA,NA,NA,NA,NA
HPF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.806324629169828,-0.666556153175491,NA,-1.03140572658208,NA,NA,NA,NA,-0.610874486528212,-0.731544684561051,NA
LRP2BP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10397663034997,NA,NA,NA,NA,NA,NA,NA
AC012640.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02069751997422,NA
SPEF2,-1.53466891691825,NA,-1.65795174054563,NA,-1.03529617837565,NA,-1.08795232814195,-1.45090255082987,-1.8277781083708,-1.48865639604023,NA,NA,NA,NA,NA,NA,NA,NA,-0.906954877399242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.956460089676871,NA,-1.5253539338701,NA,NA,-1.65839119511272,NA,-1.03355708107497,NA,-1.08563486752129,-1.44086426378613,-1.8162835788365,-1.47834602460737
IL7R,NA,NA,NA,NA,NA,NA,NA,-1.10121199593873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11323488293218,NA,NA
IL6ST,NA,NA,NA,NA,NA,NA,NA,NA,-0.694735765106068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.694380246811793,NA
NLN,-0.832946316779886,NA,-0.796429258362166,NA,NA,NA,NA,-1.09428388744488,-1.38431482764302,-0.875470232566757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.897628367774747,NA,NA,-0.861224179275398,NA,NA,NA,NA,-1.1647905615317,-1.45098921466136,-0.942461818046933
SREK1,-1.38014734259587,NA,-1.25548224406999,NA,-0.8009839033613,NA,-0.864663118485516,-1.71006993505244,-1.85020699258136,-1.38778417238747,NA,NA,NA,NA,NA,NA,NA,NA,-0.795862289041251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.883181586110085,NA,-1.47525941169916,NA,NA,-1.34370161398022,NA,-0.890911865878276,NA,-0.951963027693749,-1.79316794868832,-1.92496782124554,-1.47575582225598
AGGF1,NA,NA,-0.618963165782753,NA,NA,NA,NA,NA,-1.29948696400953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24653464543471,NA
AC008581.2,NA,NA,-1.31678037027436,NA,NA,NA,NA,NA,-2.34134676371324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.963143870086032,NA,NA,NA,NA,NA,-2.01457630407696,NA
TENT2,-0.940140990197129,NA,-0.859138585755361,NA,-0.606104048976607,NA,NA,-1.09539642722093,-1.15778397365376,-0.873018620730945,NA,NA,-0.910568835210692,NA,NA,NA,NA,-0.670125593462714,-1.14005520767812,-0.683539388425568,-1.16199993971112,NA,NA,-1.40122701430755,NA,-0.795282103334404,-0.606331732916806,-0.595668826649922,-1.16564845132423,-1.62913403565837,-1.17432501268504,-2.14803319119378,-1.17491730596491,-0.587319259233754,-2.07354570917554,-0.97799687779619,-1.82396242361303,NA,-1.50542323142703,-2.30200343636878,-2.36249144429465,-2.0812102068398
DHFR,-1.78760762112969,NA,-1.61060867226507,NA,-1.35954149312115,NA,-1.40228847461231,-2.23206801129656,-2.22030544550421,-1.8763400704412,-0.827628831039103,NA,NA,NA,NA,NA,NA,-1.21365229154185,-1.33755892905296,-0.9078430104676,-0.951547782323385,NA,NA,-0.847167313466368,NA,NA,NA,NA,-1.32738173957505,-1.45056178391737,-1.02456793919453,-1.90426829625999,NA,NA,-1.71935296366276,NA,-1.4691179810732,NA,-1.51538957559036,-2.34257850692263,-2.32880887200033,-1.98877887765788
RASGRF2,NA,NA,NA,NA,NA,NA,NA,NA,-1.46059311279663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LINC00491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82359962132106,NA,NA,2.4812880157827,NA,NA,NA,NA,2.52480507455143,2.78199007603067,2.50291563017304
MAN2A1,NA,NA,-0.630394242833546,NA,NA,NA,NA,NA,-0.884136203041858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.823784562130352,NA
TSLP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804014032145751,NA
SKP1,NA,NA,NA,NA,NA,NA,NA,NA,-0.598983237074784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58910008330157,NA
