Row.names,dPSI_U1_mut2_100_EtOH_vs_DMSO_EtOH.x,dPSI_U1_WT_100_EtOH_vs_DMSO_EtOH.x,dPSI_U1_mut2_100_CHX_vs_DMSO_CHX,dPSI_U1_WT_100_CHX_vs_DMSO_CHX
CLASP2,NA,NA,0.495367551372871,NA
FNIP1,NA,NA,-0.262741085605577,NA
LRRFIP2,NA,NA,-0.27301849195536,NA
MATR3,-0.252120629864101,NA,NA,NA
RBM8A,0.373178741447929,NA,NA,NA
SIPA1L2,NA,NA,-0.253853870312446,NA
TMEM237,NA,0.440461472542386,NA,NA
ZNF34,NA,NA,-0.311319805328467,NA
